score;completeness;rescuebot_action;rescuebot_location;visi_action;visi_location;world_nr;tick_nr
24;0.625;;(23, 10);;(21, 10);1;39544
24;0.625;;(23, 10);;(21, 10);1;39545
24;0.625;;(23, 10);;(21, 10);1;39546
24;0.625;;(23, 10);;(21, 10);1;39547
24;0.625;;(23, 10);;(21, 10);1;39548
24;0.625;;(23, 10);;(21, 10);1;39549
24;0.625;;(23, 10);;(21, 10);1;39550
24;0.625;;(23, 10);;(21, 10);1;39551
24;0.625;;(23, 10);;(21, 10);1;39552
24;0.625;;(23, 10);;(21, 10);1;39553
24;0.625;;(23, 10);;(21, 10);1;39554
24;0.625;;(23, 10);;(21, 10);1;39555
24;0.625;;(23, 10);;(21, 10);1;39556
24;0.625;;(23, 10);;(21, 10);1;39557
24;0.625;;(23, 10);;(21, 10);1;39558
24;0.625;;(23, 10);;(21, 10);1;39559
24;0.625;;(23, 10);;(21, 10);1;39560
24;0.625;;(23, 10);;(21, 10);1;39561
24;0.625;;(23, 10);;(21, 10);1;39562
24;0.625;;(23, 10);;(21, 10);1;39563
24;0.625;;(23, 10);;(21, 10);1;39564
24;0.625;;(23, 10);;(21, 10);1;39565
24;0.625;;(23, 10);;(21, 10);1;39566
24;0.625;;(23, 10);;(21, 10);1;39567
24;0.625;;(23, 10);;(21, 10);1;39568
24;0.625;;(23, 10);;(21, 10);1;39569
24;0.625;;(23, 10);;(21, 10);1;39570
24;0.625;;(23, 10);;(21, 10);1;39571
24;0.625;;(23, 10);;(21, 10);1;39572
24;0.625;;(23, 10);;(21, 10);1;39573
24;0.625;;(23, 10);;(21, 10);1;39574
24;0.625;;(23, 10);;(21, 10);1;39575
24;0.625;;(23, 10);;(21, 10);1;39576
24;0.625;;(23, 10);;(21, 10);1;39577
24;0.625;;(23, 10);;(21, 10);1;39578
24;0.625;;(23, 10);;(21, 10);1;39579
24;0.625;;(23, 10);;(21, 10);1;39580
24;0.625;;(23, 10);;(21, 10);1;39581
24;0.625;;(23, 10);;(21, 10);1;39582
24;0.625;;(23, 10);;(21, 10);1;39583
24;0.625;;(23, 10);;(21, 10);1;39584
24;0.625;;(23, 10);;(21, 10);1;39585
24;0.625;;(23, 10);;(21, 10);1;39586
24;0.625;;(23, 10);;(21, 10);1;39587
24;0.625;;(23, 10);;(21, 10);1;39588
24;0.625;;(23, 10);;(21, 10);1;39589
24;0.625;;(23, 10);;(21, 10);1;39590
24;0.625;;(23, 10);;(21, 10);1;39591
24;0.625;;(23, 10);;(21, 10);1;39592
24;0.625;;(23, 10);;(21, 10);1;39593
24;0.625;;(23, 10);;(21, 10);1;39594
24;0.625;;(23, 10);;(21, 10);1;39595
24;0.625;;(23, 10);;(21, 10);1;39596
24;0.625;;(23, 10);;(21, 10);1;39597
24;0.625;;(23, 10);;(21, 10);1;39598
24;0.625;;(23, 10);;(21, 10);1;39599
24;0.625;;(23, 10);;(21, 10);1;39600
24;0.625;;(23, 10);;(21, 10);1;39601
24;0.625;;(23, 10);;(21, 10);1;39602
24;0.625;;(23, 10);;(21, 10);1;39603
24;0.625;;(23, 10);;(21, 10);1;39604
24;0.625;;(23, 10);;(21, 10);1;39605
24;0.625;;(23, 10);;(21, 10);1;39606
24;0.625;;(23, 10);;(21, 10);1;39607
24;0.625;;(23, 10);;(21, 10);1;39608
24;0.625;;(23, 10);;(21, 10);1;39609
24;0.625;;(23, 10);;(21, 10);1;39610
24;0.625;;(23, 10);;(21, 10);1;39611
24;0.625;;(23, 10);;(21, 10);1;39612
24;0.625;;(23, 10);;(21, 10);1;39613
24;0.625;;(23, 10);;(21, 10);1;39614
24;0.625;;(23, 10);;(21, 10);1;39615
24;0.625;;(23, 10);;(21, 10);1;39616
24;0.625;;(23, 10);;(21, 10);1;39617
24;0.625;;(23, 10);;(21, 10);1;39618
24;0.625;;(23, 10);;(21, 10);1;39619
24;0.625;;(23, 10);;(21, 10);1;39620
24;0.625;;(23, 10);;(21, 10);1;39621
24;0.625;;(23, 10);;(21, 10);1;39622
24;0.625;;(23, 10);;(21, 10);1;39623
24;0.625;;(23, 10);;(21, 10);1;39624
24;0.625;;(23, 10);;(21, 10);1;39625
24;0.625;;(23, 10);;(21, 10);1;39626
24;0.625;;(23, 10);;(21, 10);1;39627
24;0.625;;(23, 10);;(21, 10);1;39628
24;0.625;;(23, 10);;(21, 10);1;39629
24;0.625;;(23, 10);;(21, 10);1;39630
24;0.625;;(23, 10);;(21, 10);1;39631
24;0.625;;(23, 10);;(21, 10);1;39632
24;0.625;;(23, 10);;(21, 10);1;39633
24;0.625;;(23, 10);;(21, 10);1;39634
24;0.625;;(23, 10);;(21, 10);1;39635
24;0.625;;(23, 10);;(21, 10);1;39636
24;0.625;;(23, 10);;(21, 10);1;39637
24;0.625;;(23, 10);;(21, 10);1;39638
24;0.625;;(23, 10);;(21, 10);1;39639
24;0.625;;(23, 10);;(21, 10);1;39640
24;0.625;;(23, 10);;(21, 10);1;39641
24;0.625;;(23, 10);;(21, 10);1;39642
24;0.625;;(23, 10);;(21, 10);1;39643
24;0.625;;(23, 10);;(21, 10);1;39644
24;0.625;;(23, 10);;(21, 10);1;39645
24;0.625;;(23, 10);;(21, 10);1;39646
24;0.625;;(23, 10);;(21, 10);1;39647
24;0.625;;(23, 10);;(21, 10);1;39648
24;0.625;;(23, 10);;(21, 10);1;39649
24;0.625;;(23, 10);;(21, 10);1;39650
24;0.625;;(23, 10);;(21, 10);1;39651
24;0.625;;(23, 10);;(21, 10);1;39652
24;0.625;;(23, 10);;(21, 10);1;39653
24;0.625;;(23, 10);;(21, 10);1;39654
24;0.625;;(23, 10);;(21, 10);1;39655
24;0.625;;(23, 10);;(21, 10);1;39656
24;0.625;;(23, 10);;(21, 10);1;39657
24;0.625;;(23, 10);;(21, 10);1;39658
24;0.625;;(23, 10);;(21, 10);1;39659
24;0.625;;(23, 10);;(21, 10);1;39660
24;0.625;;(23, 10);;(21, 10);1;39661
24;0.625;;(23, 10);;(21, 10);1;39662
24;0.625;;(23, 10);;(21, 10);1;39663
24;0.625;;(23, 10);;(21, 10);1;39664
24;0.625;;(23, 10);;(21, 10);1;39665
24;0.625;;(23, 10);;(21, 10);1;39666
24;0.625;;(23, 10);;(21, 10);1;39667
24;0.625;;(23, 10);;(21, 10);1;39668
24;0.625;;(23, 10);;(21, 10);1;39669
24;0.625;;(23, 10);;(21, 10);1;39670
24;0.625;;(23, 10);;(21, 10);1;39671
24;0.625;;(23, 10);;(21, 10);1;39672
24;0.625;;(23, 10);;(21, 10);1;39673
24;0.625;;(23, 10);;(21, 10);1;39674
24;0.625;;(23, 10);;(21, 10);1;39675
24;0.625;;(23, 10);;(21, 10);1;39676
24;0.625;;(23, 10);;(21, 10);1;39677
24;0.625;;(23, 10);;(21, 10);1;39678
24;0.625;;(23, 10);;(21, 10);1;39679
24;0.625;;(23, 10);;(21, 10);1;39680
24;0.625;;(23, 10);;(21, 10);1;39681
24;0.625;;(23, 10);;(21, 10);1;39682
24;0.625;;(23, 10);;(21, 10);1;39683
24;0.625;;(23, 10);;(21, 10);1;39684
24;0.625;;(23, 10);;(21, 10);1;39685
24;0.625;;(23, 10);;(21, 10);1;39686
24;0.625;;(23, 10);;(21, 10);1;39687
24;0.625;;(23, 10);;(21, 10);1;39688
24;0.625;;(23, 10);;(21, 10);1;39689
24;0.625;;(23, 10);;(21, 10);1;39690
24;0.625;;(23, 10);;(21, 10);1;39691
24;0.625;;(23, 10);;(21, 10);1;39692
24;0.625;;(23, 10);;(21, 10);1;39693
24;0.625;;(23, 10);;(21, 10);1;39694
24;0.625;;(23, 10);;(21, 10);1;39695
24;0.625;;(23, 10);;(21, 10);1;39696
24;0.625;;(23, 10);;(21, 10);1;39697
24;0.625;;(23, 10);;(21, 10);1;39698
24;0.625;;(23, 10);;(21, 10);1;39699
24;0.625;;(23, 10);;(21, 10);1;39700
24;0.625;;(23, 10);;(21, 10);1;39701
24;0.625;;(23, 10);;(21, 10);1;39702
24;0.625;;(23, 10);;(21, 10);1;39703
24;0.625;;(23, 10);;(21, 10);1;39704
24;0.625;;(23, 10);;(21, 10);1;39705
24;0.625;;(23, 10);;(21, 10);1;39706
24;0.625;;(23, 10);;(21, 10);1;39707
24;0.625;;(23, 10);;(21, 10);1;39708
24;0.625;;(23, 10);;(21, 10);1;39709
24;0.625;;(23, 10);;(21, 10);1;39710
24;0.625;;(23, 10);;(21, 10);1;39711
24;0.625;;(23, 10);;(21, 10);1;39712
24;0.625;;(23, 10);;(21, 10);1;39713
24;0.625;;(23, 10);;(21, 10);1;39714
24;0.625;;(23, 10);;(21, 10);1;39715
24;0.625;;(23, 10);;(21, 10);1;39716
24;0.625;;(23, 10);;(21, 10);1;39717
24;0.625;;(23, 10);;(21, 10);1;39718
24;0.625;;(23, 10);;(21, 10);1;39719
24;0.625;;(23, 10);;(21, 10);1;39720
24;0.625;;(23, 10);;(21, 10);1;39721
24;0.625;;(23, 10);;(21, 10);1;39722
24;0.625;;(23, 10);;(21, 10);1;39723
24;0.625;;(23, 10);;(21, 10);1;39724
24;0.625;;(23, 10);;(21, 10);1;39725
24;0.625;;(23, 10);;(21, 10);1;39726
24;0.625;;(23, 10);;(21, 10);1;39727
24;0.625;;(23, 10);;(21, 10);1;39728
24;0.625;;(23, 10);;(21, 10);1;39729
24;0.625;;(23, 10);;(21, 10);1;39730
24;0.625;;(23, 10);;(21, 10);1;39731
24;0.625;;(23, 10);;(21, 10);1;39732
24;0.625;;(23, 10);;(21, 10);1;39733
24;0.625;;(23, 10);;(21, 10);1;39734
24;0.625;;(23, 10);;(21, 10);1;39735
24;0.625;;(23, 10);;(21, 10);1;39736
24;0.625;;(23, 10);;(21, 10);1;39737
24;0.625;;(23, 10);;(21, 10);1;39738
24;0.625;;(23, 10);;(21, 10);1;39739
24;0.625;;(23, 10);;(21, 10);1;39740
24;0.625;;(23, 10);;(21, 10);1;39741
24;0.625;;(23, 10);;(21, 10);1;39742
24;0.625;;(23, 10);;(21, 10);1;39743
24;0.625;;(23, 10);;(21, 10);1;39744
24;0.625;;(23, 10);;(21, 10);1;39745
24;0.625;;(23, 10);;(21, 10);1;39746
24;0.625;;(23, 10);;(21, 10);1;39747
24;0.625;;(23, 10);;(21, 10);1;39748
24;0.625;;(23, 10);;(21, 10);1;39749
24;0.625;;(23, 10);;(21, 10);1;39750
24;0.625;;(23, 10);;(21, 10);1;39751
24;0.625;;(23, 10);;(21, 10);1;39752
24;0.625;;(23, 10);;(21, 10);1;39753
24;0.625;;(23, 10);;(21, 10);1;39754
24;0.625;;(23, 10);;(21, 10);1;39755
24;0.625;;(23, 10);;(21, 10);1;39756
24;0.625;;(23, 10);;(21, 10);1;39757
24;0.625;;(23, 10);;(21, 10);1;39758
24;0.625;;(23, 10);;(21, 10);1;39759
24;0.625;;(23, 10);;(21, 10);1;39760
24;0.625;;(23, 10);;(21, 10);1;39761
24;0.625;;(23, 10);;(21, 10);1;39762
24;0.625;;(23, 10);;(21, 10);1;39763
24;0.625;;(23, 10);;(21, 10);1;39764
24;0.625;;(23, 10);;(21, 10);1;39765
24;0.625;;(23, 10);;(21, 10);1;39766
24;0.625;;(23, 10);;(21, 10);1;39767
24;0.625;;(23, 10);;(21, 10);1;39768
24;0.625;;(23, 10);;(21, 10);1;39769
24;0.625;;(23, 10);;(21, 10);1;39770
24;0.625;;(23, 10);;(21, 10);1;39771
24;0.625;;(23, 10);;(21, 10);1;39772
24;0.625;;(23, 10);;(21, 10);1;39773
24;0.625;;(23, 10);;(21, 10);1;39774
24;0.625;;(23, 10);;(21, 10);1;39775
24;0.625;;(23, 10);;(21, 10);1;39776
24;0.625;;(23, 10);;(21, 10);1;39777
24;0.625;;(23, 10);;(21, 10);1;39778
24;0.625;;(23, 10);;(21, 10);1;39779
24;0.625;;(23, 10);;(21, 10);1;39780
24;0.625;;(23, 10);;(21, 10);1;39781
24;0.625;;(23, 10);;(21, 10);1;39782
24;0.625;;(23, 10);;(21, 10);1;39783
24;0.625;;(23, 10);;(21, 10);1;39784
24;0.625;;(23, 10);;(21, 10);1;39785
24;0.625;;(23, 10);;(21, 10);1;39786
24;0.625;;(23, 10);;(21, 10);1;39787
24;0.625;;(23, 10);;(21, 10);1;39788
24;0.625;;(23, 10);;(21, 10);1;39789
24;0.625;;(23, 10);;(21, 10);1;39790
24;0.625;;(23, 10);;(21, 10);1;39791
24;0.625;;(23, 10);;(21, 10);1;39792
24;0.625;;(23, 10);;(21, 10);1;39793
24;0.625;;(23, 10);;(21, 10);1;39794
24;0.625;;(23, 10);;(21, 10);1;39795
24;0.625;;(23, 10);;(21, 10);1;39796
24;0.625;;(23, 10);;(21, 10);1;39797
24;0.625;;(23, 10);;(21, 10);1;39798
24;0.625;;(23, 10);;(21, 10);1;39799
24;0.625;;(23, 10);;(21, 10);1;39800
24;0.625;;(23, 10);;(21, 10);1;39801
24;0.625;;(23, 10);;(21, 10);1;39802
24;0.625;;(23, 10);;(21, 10);1;39803
24;0.625;;(23, 10);;(21, 10);1;39804
24;0.625;;(23, 10);;(21, 10);1;39805
24;0.625;;(23, 10);;(21, 10);1;39806
24;0.625;;(23, 10);;(21, 10);1;39807
24;0.625;;(23, 10);;(21, 10);1;39808
24;0.625;;(23, 10);;(21, 10);1;39809
24;0.625;;(23, 10);;(21, 10);1;39810
24;0.625;;(23, 10);;(21, 10);1;39811
24;0.625;;(23, 10);;(21, 10);1;39812
24;0.625;;(23, 10);;(21, 10);1;39813
24;0.625;;(23, 10);;(21, 10);1;39814
24;0.625;;(23, 10);;(21, 10);1;39815
24;0.625;;(23, 10);;(21, 10);1;39816
24;0.625;;(23, 10);;(21, 10);1;39817
24;0.625;;(23, 10);;(21, 10);1;39818
24;0.625;;(23, 10);;(21, 10);1;39819
24;0.625;;(23, 10);;(21, 10);1;39820
24;0.625;;(23, 10);;(21, 10);1;39821
24;0.625;;(23, 10);;(21, 10);1;39822
24;0.625;;(23, 10);;(21, 10);1;39823
24;0.625;;(23, 10);;(21, 10);1;39824
24;0.625;;(23, 10);;(21, 10);1;39825
24;0.625;;(23, 10);;(21, 10);1;39826
24;0.625;;(23, 10);;(21, 10);1;39827
24;0.625;;(23, 10);;(21, 10);1;39828
24;0.625;;(23, 10);;(21, 10);1;39829
24;0.625;;(23, 10);;(21, 10);1;39830
24;0.625;;(23, 10);;(21, 10);1;39831
24;0.625;;(23, 10);;(21, 10);1;39832
24;0.625;;(23, 10);;(21, 10);1;39833
24;0.625;;(23, 10);;(21, 10);1;39834
24;0.625;;(23, 10);;(21, 10);1;39835
24;0.625;;(23, 10);;(21, 10);1;39836
24;0.625;;(23, 10);;(21, 10);1;39837
24;0.625;;(23, 10);;(21, 10);1;39838
24;0.625;;(23, 10);;(21, 10);1;39839
24;0.625;;(23, 10);;(21, 10);1;39840
24;0.625;;(23, 10);;(21, 10);1;39841
24;0.625;;(23, 10);;(21, 10);1;39842
24;0.625;;(23, 10);;(21, 10);1;39843
24;0.625;;(23, 10);;(21, 10);1;39844
24;0.625;;(23, 10);;(21, 10);1;39845
24;0.625;;(23, 10);;(21, 10);1;39846
24;0.625;;(23, 10);;(21, 10);1;39847
24;0.625;;(23, 10);;(21, 10);1;39848
24;0.625;;(23, 10);;(21, 10);1;39849
24;0.625;;(23, 10);;(21, 10);1;39850
24;0.625;;(23, 10);;(21, 10);1;39851
24;0.625;;(23, 10);;(21, 10);1;39852
24;0.625;;(23, 10);;(21, 10);1;39853
24;0.625;;(23, 10);;(21, 10);1;39854
24;0.625;;(23, 10);;(21, 10);1;39855
24;0.625;;(23, 10);;(21, 10);1;39856
24;0.625;;(23, 10);;(21, 10);1;39857
24;0.625;;(23, 10);;(21, 10);1;39858
24;0.625;;(23, 10);;(21, 10);1;39859
24;0.625;;(23, 10);;(21, 10);1;39860
24;0.625;;(23, 10);;(21, 10);1;39861
24;0.625;;(23, 10);;(21, 10);1;39862
24;0.625;;(23, 10);;(21, 10);1;39863
24;0.625;;(23, 10);;(21, 10);1;39864
24;0.625;;(23, 10);;(21, 10);1;39865
24;0.625;;(23, 10);;(21, 10);1;39866
24;0.625;;(23, 10);;(21, 10);1;39867
24;0.625;;(23, 10);;(21, 10);1;39868
24;0.625;;(23, 10);;(21, 10);1;39869
24;0.625;;(23, 10);;(21, 10);1;39870
24;0.625;;(23, 10);;(21, 10);1;39871
24;0.625;;(23, 10);;(21, 10);1;39872
24;0.625;;(23, 10);;(21, 10);1;39873
24;0.625;;(23, 10);;(21, 10);1;39874
24;0.625;;(23, 10);;(21, 10);1;39875
24;0.625;;(23, 10);;(21, 10);1;39876
24;0.625;;(23, 10);;(21, 10);1;39877
24;0.625;;(23, 10);;(21, 10);1;39878
24;0.625;;(23, 10);;(21, 10);1;39879
24;0.625;;(23, 10);;(21, 10);1;39880
24;0.625;;(23, 10);;(21, 10);1;39881
24;0.625;;(23, 10);;(21, 10);1;39882
24;0.625;;(23, 10);;(21, 10);1;39883
24;0.625;;(23, 10);;(21, 10);1;39884
24;0.625;;(23, 10);;(21, 10);1;39885
24;0.625;;(23, 10);;(21, 10);1;39886
24;0.625;;(23, 10);;(21, 10);1;39887
24;0.625;;(23, 10);;(21, 10);1;39888
24;0.625;;(23, 10);;(21, 10);1;39889
24;0.625;;(23, 10);;(21, 10);1;39890
24;0.625;;(23, 10);;(21, 10);1;39891
24;0.625;;(23, 10);;(21, 10);1;39892
24;0.625;;(23, 10);;(21, 10);1;39893
24;0.625;;(23, 10);;(21, 10);1;39894
24;0.625;;(23, 10);;(21, 10);1;39895
24;0.625;;(23, 10);;(21, 10);1;39896
24;0.625;;(23, 10);;(21, 10);1;39897
24;0.625;;(23, 10);;(21, 10);1;39898
24;0.625;;(23, 10);;(21, 10);1;39899
24;0.625;;(23, 10);;(21, 10);1;39900
24;0.625;;(23, 10);;(21, 10);1;39901
24;0.625;;(23, 10);;(21, 10);1;39902
24;0.625;;(23, 10);;(21, 10);1;39903
24;0.625;;(23, 10);;(21, 10);1;39904
24;0.625;;(23, 10);;(21, 10);1;39905
24;0.625;;(23, 10);;(21, 10);1;39906
24;0.625;;(23, 10);;(21, 10);1;39907
24;0.625;;(23, 10);;(21, 10);1;39908
24;0.625;;(23, 10);;(21, 10);1;39909
24;0.625;;(23, 10);;(21, 10);1;39910
24;0.625;;(23, 10);;(21, 10);1;39911
24;0.625;;(23, 10);;(21, 10);1;39912
24;0.625;;(23, 10);;(21, 10);1;39913
24;0.625;;(23, 10);;(21, 10);1;39914
24;0.625;;(23, 10);;(21, 10);1;39915
24;0.625;;(23, 10);;(21, 10);1;39916
24;0.625;;(23, 10);;(21, 10);1;39917
24;0.625;;(23, 10);;(21, 10);1;39918
24;0.625;;(23, 10);;(21, 10);1;39919
24;0.625;;(23, 10);;(21, 10);1;39920
24;0.625;;(23, 10);;(21, 10);1;39921
24;0.625;;(23, 10);;(21, 10);1;39922
24;0.625;;(23, 10);;(21, 10);1;39923
24;0.625;;(23, 10);;(21, 10);1;39924
24;0.625;;(23, 10);;(21, 10);1;39925
24;0.625;;(23, 10);;(21, 10);1;39926
24;0.625;;(23, 10);;(21, 10);1;39927
24;0.625;;(23, 10);;(21, 10);1;39928
24;0.625;;(23, 10);;(21, 10);1;39929
24;0.625;;(23, 10);;(21, 10);1;39930
24;0.625;;(23, 10);;(21, 10);1;39931
24;0.625;;(23, 10);;(21, 10);1;39932
24;0.625;;(23, 10);;(21, 10);1;39933
24;0.625;;(23, 10);;(21, 10);1;39934
24;0.625;;(23, 10);;(21, 10);1;39935
24;0.625;;(23, 10);;(21, 10);1;39936
24;0.625;;(23, 10);;(21, 10);1;39937
24;0.625;;(23, 10);;(21, 10);1;39938
24;0.625;;(23, 10);;(21, 10);1;39939
24;0.625;;(23, 10);;(21, 10);1;39940
24;0.625;;(23, 10);;(21, 10);1;39941
24;0.625;;(23, 10);;(21, 10);1;39942
24;0.625;;(23, 10);;(21, 10);1;39943
24;0.625;;(23, 10);;(21, 10);1;39944
24;0.625;;(23, 10);;(21, 10);1;39945
24;0.625;;(23, 10);;(21, 10);1;39946
24;0.625;;(23, 10);;(21, 10);1;39947
24;0.625;;(23, 10);;(21, 10);1;39948
24;0.625;;(23, 10);;(21, 10);1;39949
24;0.625;;(23, 10);;(21, 10);1;39950
24;0.625;;(23, 10);;(21, 10);1;39951
24;0.625;;(23, 10);;(21, 10);1;39952
24;0.625;;(23, 10);;(21, 10);1;39953
24;0.625;;(23, 10);;(21, 10);1;39954
24;0.625;;(23, 10);;(21, 10);1;39955
24;0.625;;(23, 10);;(21, 10);1;39956
24;0.625;;(23, 10);;(21, 10);1;39957
24;0.625;;(23, 10);;(21, 10);1;39958
24;0.625;;(23, 10);;(21, 10);1;39959
24;0.625;;(23, 10);;(21, 10);1;39960
24;0.625;;(23, 10);;(21, 10);1;39961
24;0.625;;(23, 10);;(21, 10);1;39962
24;0.625;;(23, 10);;(21, 10);1;39963
24;0.625;;(23, 10);;(21, 10);1;39964
24;0.625;;(23, 10);;(21, 10);1;39965
24;0.625;;(23, 10);;(21, 10);1;39966
24;0.625;;(23, 10);;(21, 10);1;39967
24;0.625;;(23, 10);;(21, 10);1;39968
24;0.625;;(23, 10);;(21, 10);1;39969
24;0.625;;(23, 10);;(21, 10);1;39970
24;0.625;;(23, 10);;(21, 10);1;39971
24;0.625;;(23, 10);;(21, 10);1;39972
24;0.625;;(23, 10);;(21, 10);1;39973
24;0.625;;(23, 10);;(21, 10);1;39974
24;0.625;;(23, 10);;(21, 10);1;39975
24;0.625;;(23, 10);;(21, 10);1;39976
24;0.625;;(23, 10);;(21, 10);1;39977
24;0.625;;(23, 10);;(21, 10);1;39978
24;0.625;;(23, 10);;(21, 10);1;39979
24;0.625;;(23, 10);;(21, 10);1;39980
24;0.625;;(23, 10);;(21, 10);1;39981
24;0.625;;(23, 10);;(21, 10);1;39982
24;0.625;;(23, 10);;(21, 10);1;39983
24;0.625;;(23, 10);;(21, 10);1;39984
24;0.625;;(23, 10);;(21, 10);1;39985
24;0.625;;(23, 10);;(21, 10);1;39986
24;0.625;;(23, 10);;(21, 10);1;39987
24;0.625;;(23, 10);;(21, 10);1;39988
24;0.625;;(23, 10);;(21, 10);1;39989
24;0.625;;(23, 10);;(21, 10);1;39990
24;0.625;;(23, 10);;(21, 10);1;39991
24;0.625;;(23, 10);;(21, 10);1;39992
24;0.625;;(23, 10);;(21, 10);1;39993
24;0.625;;(23, 10);;(21, 10);1;39994
24;0.625;;(23, 10);;(21, 10);1;39995
24;0.625;;(23, 10);;(21, 10);1;39996
24;0.625;;(23, 10);;(21, 10);1;39997
24;0.625;;(23, 10);;(21, 10);1;39998
24;0.625;;(23, 10);;(21, 10);1;39999
24;0.625;;(23, 10);;(21, 10);1;40000
24;0.625;;(23, 10);;(21, 10);1;40001
24;0.625;;(23, 10);;(21, 10);1;40002
24;0.625;;(23, 10);;(21, 10);1;40003
24;0.625;;(23, 10);;(21, 10);1;40004
24;0.625;;(23, 10);;(21, 10);1;40005
24;0.625;;(23, 10);;(21, 10);1;40006
24;0.625;;(23, 10);;(21, 10);1;40007
24;0.625;;(23, 10);;(21, 10);1;40008
24;0.625;;(23, 10);;(21, 10);1;40009
24;0.625;;(23, 10);;(21, 10);1;40010
24;0.625;;(23, 10);;(21, 10);1;40011
24;0.625;;(23, 10);;(21, 10);1;40012
24;0.625;;(23, 10);;(21, 10);1;40013
24;0.625;;(23, 10);;(21, 10);1;40014
24;0.625;;(23, 10);;(21, 10);1;40015
24;0.625;;(23, 10);;(21, 10);1;40016
24;0.625;;(23, 10);;(21, 10);1;40017
24;0.625;;(23, 10);;(21, 10);1;40018
24;0.625;;(23, 10);;(21, 10);1;40019
24;0.625;;(23, 10);;(21, 10);1;40020
24;0.625;;(23, 10);;(21, 10);1;40021
24;0.625;;(23, 10);;(21, 10);1;40022
24;0.625;;(23, 10);;(21, 10);1;40023
24;0.625;;(23, 10);;(21, 10);1;40024
24;0.625;;(23, 10);;(21, 10);1;40025
24;0.625;;(23, 10);;(21, 10);1;40026
24;0.625;;(23, 10);;(21, 10);1;40027
24;0.625;;(23, 10);;(21, 10);1;40028
24;0.625;;(23, 10);;(21, 10);1;40029
24;0.625;;(23, 10);;(21, 10);1;40030
24;0.625;;(23, 10);;(21, 10);1;40031
24;0.625;;(23, 10);;(21, 10);1;40032
24;0.625;;(23, 10);;(21, 10);1;40033
24;0.625;;(23, 10);;(21, 10);1;40034
24;0.625;;(23, 10);;(21, 10);1;40035
24;0.625;;(23, 10);;(21, 10);1;40036
24;0.625;;(23, 10);;(21, 10);1;40037
24;0.625;;(23, 10);;(21, 10);1;40038
24;0.625;;(23, 10);;(21, 10);1;40039
24;0.625;;(23, 10);;(21, 10);1;40040
24;0.625;;(23, 10);;(21, 10);1;40041
24;0.625;;(23, 10);;(21, 10);1;40042
24;0.625;;(23, 10);;(21, 10);1;40043
24;0.625;;(23, 10);;(21, 10);1;40044
24;0.625;;(23, 10);;(21, 10);1;40045
24;0.625;;(23, 10);;(21, 10);1;40046
24;0.625;;(23, 10);;(21, 10);1;40047
24;0.625;;(23, 10);;(21, 10);1;40048
24;0.625;;(23, 10);;(21, 10);1;40049
24;0.625;;(23, 10);;(21, 10);1;40050
24;0.625;;(23, 10);;(21, 10);1;40051
24;0.625;;(23, 10);;(21, 10);1;40052
24;0.625;;(23, 10);;(21, 10);1;40053
24;0.625;;(23, 10);;(21, 10);1;40054
24;0.625;;(23, 10);;(21, 10);1;40055
24;0.625;;(23, 10);;(21, 10);1;40056
24;0.625;;(23, 10);;(21, 10);1;40057
24;0.625;;(23, 10);;(21, 10);1;40058
24;0.625;;(23, 10);;(21, 10);1;40059
24;0.625;;(23, 10);;(21, 10);1;40060
24;0.625;;(23, 10);;(21, 10);1;40061
24;0.625;;(23, 10);;(21, 10);1;40062
24;0.625;;(23, 10);;(21, 10);1;40063
24;0.625;;(23, 10);;(21, 10);1;40064
24;0.625;;(23, 10);;(21, 10);1;40065
24;0.625;;(23, 10);;(21, 10);1;40066
24;0.625;;(23, 10);;(21, 10);1;40067
24;0.625;;(23, 10);;(21, 10);1;40068
24;0.625;;(23, 10);;(21, 10);1;40069
24;0.625;;(23, 10);;(21, 10);1;40070
24;0.625;;(23, 10);;(21, 10);1;40071
24;0.625;;(23, 10);;(21, 10);1;40072
24;0.625;;(23, 10);;(21, 10);1;40073
24;0.625;;(23, 10);;(21, 10);1;40074
24;0.625;;(23, 10);;(21, 10);1;40075
24;0.625;;(23, 10);;(21, 10);1;40076
24;0.625;;(23, 10);;(21, 10);1;40077
24;0.625;;(23, 10);;(21, 10);1;40078
24;0.625;;(23, 10);;(21, 10);1;40079
24;0.625;;(23, 10);;(21, 10);1;40080
24;0.625;;(23, 10);;(21, 10);1;40081
24;0.625;;(23, 10);;(21, 10);1;40082
24;0.625;;(23, 10);;(21, 10);1;40083
24;0.625;;(23, 10);;(21, 10);1;40084
24;0.625;;(23, 10);;(21, 10);1;40085
24;0.625;;(23, 10);;(21, 10);1;40086
24;0.625;;(23, 10);;(21, 10);1;40087
24;0.625;;(23, 10);;(21, 10);1;40088
24;0.625;;(23, 10);;(21, 10);1;40089
24;0.625;;(23, 10);;(21, 10);1;40090
24;0.625;;(23, 10);;(21, 10);1;40091
24;0.625;;(23, 10);;(21, 10);1;40092
24;0.625;;(23, 10);;(21, 10);1;40093
24;0.625;;(23, 10);;(21, 10);1;40094
24;0.625;;(23, 10);;(21, 10);1;40095
24;0.625;;(23, 10);;(21, 10);1;40096
24;0.625;;(23, 10);;(21, 10);1;40097
24;0.625;;(23, 10);;(21, 10);1;40098
24;0.625;;(23, 10);;(21, 10);1;40099
24;0.625;;(23, 10);;(21, 10);1;40100
24;0.625;;(23, 10);;(21, 10);1;40101
